apartment_id,room,temp_start,temp_end,temp_preference,temp_ext,humidity_ext,delta_temp,hour,day_of_week,is_weekend,timestamp,duration_min
APT_203,chambre_2,21.9,22.2,22.0,13.1,77.2,0.3000000000000007,15,3,0,2025-01-02 15:10:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,11.6,78.5,0.3000000000000007,16,3,0,2025-01-02 16:30:00,10.0
APT_203,chambre_2,17.8,19.7,22.0,11.4,62.0,1.8999999999999986,10,4,0,2025-01-03 10:10:00,60.0
APT_203,chambre_2,20.1,20.7,22.0,12.7,65.7,0.5999999999999979,12,4,0,2025-01-03 12:20:00,30.0
APT_203,chambre_2,21.1,22.1,22.0,13.3,65.0,1.0,13,4,0,2025-01-03 13:00:00,30.0
APT_203,chambre_2,21.9,22.2,22.0,13.2,67.8,0.3000000000000007,14,4,0,2025-01-03 14:10:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,12.8,71.2,0.3000000000000007,14,4,0,2025-01-03 14:50:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,10.6,76.7,0.3000000000000007,16,4,0,2025-01-03 16:20:00,10.0
APT_203,chambre_2,16.8,22.0,22.0,11.8,46.0,5.199999999999999,12,5,1,2025-01-04 12:00:00,90.0
APT_203,chambre_2,21.6,22.1,22.0,11.6,50.0,0.5,13,5,1,2025-01-04 13:50:00,30.0
APT_203,chambre_2,21.7,22.0,22.0,10.9,61.5,0.3000000000000007,15,5,1,2025-01-04 15:10:00,30.0
APT_203,chambre_2,21.7,22.0,22.0,9.5,69.0,0.3000000000000007,16,5,1,2025-01-04 16:00:00,10.0
APT_203,chambre_2,19.7,22.1,22.0,13.5,81.7,2.400000000000002,11,6,1,2025-01-05 11:20:00,60.0
APT_203,chambre_2,21.9,22.2,22.0,13.2,89.0,0.3000000000000007,14,6,1,2025-01-05 14:00:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,12.8,91.2,0.3000000000000007,15,6,1,2025-01-05 15:10:00,10.0
APT_203,chambre_2,21.8,22.1,22.0,12.3,91.7,0.3000000000000007,15,6,1,2025-01-05 15:40:00,10.0
APT_203,chambre_2,17.9,20.0,22.0,11.8,96.5,2.1000000000000014,10,0,0,2025-01-06 10:30:00,50.0
APT_203,chambre_2,20.3,20.7,22.0,11.8,95.3,0.3999999999999986,11,0,0,2025-01-06 11:40:00,30.0
APT_203,chambre_2,21.3,22.1,22.0,11.7,97.0,0.8000000000000007,13,0,0,2025-01-06 13:00:00,30.0
APT_203,chambre_2,21.4,22.0,22.0,11.5,97.0,0.6000000000000014,14,0,0,2025-01-06 14:00:00,30.0
APT_203,chambre_2,21.4,22.0,22.0,11.3,95.7,0.6000000000000014,15,0,0,2025-01-06 15:10:00,20.0
APT_203,chambre_2,21.6,22.0,22.0,11.3,94.3,0.3999999999999986,15,0,0,2025-01-06 15:50:00,20.0
APT_203,chambre_2,17.1,22.2,22.0,12.6,74.0,5.099999999999998,12,1,0,2025-01-07 12:00:00,90.0
APT_203,chambre_2,21.9,22.2,22.0,14.2,59.2,0.3000000000000007,14,1,0,2025-01-07 14:50:00,10.0
APT_203,chambre_2,20.8,21.4,22.0,16.6,65.0,0.5999999999999979,10,2,0,2025-01-08 10:50:00,20.0
APT_203,chambre_2,21.8,22.1,22.0,17.3,63.7,0.3000000000000007,11,2,0,2025-01-08 11:20:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,12.1,84.0,0.3000000000000007,15,2,0,2025-01-08 15:30:00,10.0
APT_203,chambre_2,21.3,22.1,22.0,11.6,85.7,0.8000000000000007,16,2,0,2025-01-08 16:10:00,30.0
APT_203,chambre_2,19.4,22.2,22.0,17.7,63.0,2.8000000000000007,12,3,0,2025-01-09 12:00:00,50.0
APT_203,chambre_2,18.5,22.2,22.0,13.0,68.0,3.6999999999999993,10,4,0,2025-01-10 10:20:00,80.0
APT_203,chambre_2,21.9,22.3,22.0,15.2,67.3,0.40000000000000213,13,4,0,2025-01-10 13:40:00,10.0
APT_203,chambre_2,21.9,22.2,22.0,13.1,77.0,0.3000000000000007,15,4,0,2025-01-10 15:40:00,10.0
APT_203,chambre_2,16.6,22.0,22.0,11.8,72.0,5.399999999999999,12,5,1,2025-01-11 12:00:00,100.0
APT_203,chambre_2,21.7,22.0,22.0,11.5,77.0,0.3000000000000007,14,5,1,2025-01-11 14:00:00,10.0
APT_203,chambre_2,21.8,22.1,22.0,11.4,75.5,0.3000000000000007,14,5,1,2025-01-11 14:30:00,10.0
APT_203,chambre_2,21.6,22.0,22.0,10.9,80.0,0.3999999999999986,16,5,1,2025-01-11 16:00:00,20.0
APT_203,chambre_2,17.5,19.7,22.0,10.2,56.5,2.1999999999999993,10,6,1,2025-01-12 10:30:00,50.0
APT_203,chambre_2,20.0,22.0,22.0,11.1,53.3,2.0,11,6,1,2025-01-12 11:40:00,50.0
APT_203,chambre_2,21.7,22.0,22.0,11.7,49.8,0.3000000000000007,12,6,1,2025-01-12 12:50:00,20.0
APT_203,chambre_2,21.8,22.1,22.0,11.8,51.0,0.3000000000000007,13,6,1,2025-01-12 13:30:00,10.0
APT_203,chambre_2,21.8,22.1,22.0,11.7,53.0,0.3000000000000007,14,6,1,2025-01-12 14:00:00,10.0
APT_203,chambre_2,21.4,22.2,22.0,11.4,57.0,0.8000000000000007,14,6,1,2025-01-12 14:40:00,30.0
APT_203,chambre_2,21.7,22.0,22.0,9.4,70.0,0.3000000000000007,16,6,1,2025-01-12 16:00:00,20.0
APT_203,chambre_2,19.5,22.1,22.0,11.5,43.7,2.6000000000000014,10,0,0,2025-01-13 10:40:00,70.0
APT_203,chambre_2,21.5,22.1,22.0,13.3,43.3,0.6000000000000014,12,0,0,2025-01-13 12:40:00,20.0
APT_203,chambre_2,21.9,22.2,22.0,13.7,41.3,0.3000000000000007,14,0,0,2025-01-13 14:20:00,10.0
APT_203,chambre_2,21.5,22.2,22.0,12.0,50.3,0.6999999999999993,15,0,0,2025-01-13 15:20:00,30.0
APT_203,chambre_2,16.5,22.1,22.0,11.8,42.0,5.600000000000001,12,1,0,2025-01-14 12:00:00,100.0
APT_203,chambre_2,21.7,22.1,22.0,11.9,51.0,0.40000000000000213,14,1,0,2025-01-14 14:30:00,20.0
APT_203,chambre_2,21.7,22.0,22.0,11.1,58.3,0.3000000000000007,15,1,0,2025-01-14 15:10:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,9.9,65.3,0.3000000000000007,15,1,0,2025-01-14 15:40:00,20.0
APT_203,chambre_2,20.0,21.2,22.0,11.1,46.0,1.1999999999999993,11,2,0,2025-01-15 11:00:00,50.0
APT_203,chambre_2,21.6,22.2,22.0,11.3,46.0,0.5999999999999979,12,2,0,2025-01-15 12:00:00,20.0
APT_203,chambre_2,21.5,22.0,22.0,11.4,53.5,0.5,12,2,0,2025-01-15 12:50:00,20.0
APT_203,chambre_2,21.5,22.0,22.0,10.2,69.0,0.5,15,2,0,2025-01-15 15:30:00,20.0
APT_203,chambre_2,21.5,22.0,22.0,9.0,74.2,0.5,16,2,0,2025-01-15 16:10:00,30.0
APT_203,chambre_2,16.5,22.0,22.0,11.7,37.0,5.5,12,3,0,2025-01-16 12:00:00,110.0
APT_203,chambre_2,21.7,22.0,22.0,11.1,38.3,0.3000000000000007,14,3,0,2025-01-16 14:10:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,10.8,39.3,0.3000000000000007,14,3,0,2025-01-16 14:40:00,10.0
APT_203,chambre_2,21.7,22.1,22.0,10.5,40.3,0.40000000000000213,15,3,0,2025-01-16 15:10:00,20.0
APT_203,chambre_2,21.7,22.1,22.0,10.1,41.7,0.40000000000000213,15,3,0,2025-01-16 15:50:00,20.0
APT_203,chambre_2,20.5,21.2,22.0,11.9,50.7,0.6999999999999993,11,4,0,2025-01-17 11:50:00,40.0
APT_203,chambre_2,21.5,22.0,22.0,12.0,55.7,0.5,12,4,0,2025-01-17 12:40:00,20.0
APT_203,chambre_2,21.8,22.1,22.0,12.2,58.3,0.3000000000000007,13,4,0,2025-01-17 13:20:00,10.0
APT_203,chambre_2,21.4,22.0,22.0,12.4,62.3,0.6000000000000014,14,4,0,2025-01-17 14:50:00,20.0
APT_203,chambre_2,21.7,22.0,22.0,11.6,66.0,0.3000000000000007,15,4,0,2025-01-17 15:30:00,10.0
APT_203,chambre_2,18.5,22.2,22.0,15.9,37.0,3.6999999999999993,12,5,1,2025-01-18 12:00:00,60.0
APT_203,chambre_2,19.4,21.2,22.0,13.6,49.0,1.8000000000000007,10,6,1,2025-01-19 10:30:00,50.0
APT_203,chambre_2,21.5,22.2,22.0,14.6,43.5,0.6999999999999993,11,6,1,2025-01-19 11:30:00,20.0
APT_203,chambre_2,21.8,22.1,22.0,13.3,62.5,0.3000000000000007,13,6,1,2025-01-19 13:50:00,10.0
APT_203,chambre_2,21.6,22.1,22.0,12.7,60.7,0.5,16,6,1,2025-01-19 16:20:00,20.0
APT_203,chambre_2,19.1,20.8,22.0,7.7,89.0,1.6999999999999993,11,0,0,2025-01-20 11:40:00,60.0
APT_203,chambre_2,21.5,22.1,22.0,10.0,76.0,0.6000000000000014,14,0,0,2025-01-20 14:20:00,20.0
APT_203,chambre_2,20.8,22.0,22.0,9.2,78.0,1.1999999999999993,15,0,0,2025-01-20 15:30:00,60.0
APT_203,chambre_2,17.8,22.2,22.0,12.1,73.0,4.399999999999999,12,1,0,2025-01-21 12:00:00,90.0
APT_203,chambre_2,21.7,22.0,22.0,11.6,79.2,0.3000000000000007,14,1,0,2025-01-21 14:10:00,10.0
APT_203,chambre_2,21.8,22.1,22.0,11.4,79.7,0.3000000000000007,14,1,0,2025-01-21 14:40:00,20.0
APT_203,chambre_2,21.8,22.1,22.0,11.0,82.0,0.3000000000000007,15,1,0,2025-01-21 15:20:00,20.0
APT_203,chambre_2,21.7,22.0,22.0,10.5,86.0,0.3000000000000007,16,1,0,2025-01-21 16:00:00,20.0
APT_203,chambre_2,18.2,18.7,22.0,10.7,85.2,0.5,10,2,0,2025-01-22 10:10:00,30.0
APT_203,chambre_2,19.2,20.3,22.0,11.4,85.0,1.1000000000000014,12,2,0,2025-01-22 12:00:00,40.0
APT_203,chambre_2,20.9,22.1,22.0,11.2,86.8,1.2000000000000028,13,2,0,2025-01-22 13:10:00,40.0
APT_203,chambre_2,16.8,22.0,22.0,12.3,89.0,5.199999999999999,12,3,0,2025-01-23 12:00:00,80.0
APT_203,chambre_2,21.7,22.0,22.0,12.1,91.3,0.3000000000000007,13,3,0,2025-01-23 13:40:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,12.0,92.2,0.3000000000000007,14,3,0,2025-01-23 14:10:00,10.0
APT_203,chambre_2,21.8,22.2,22.0,11.6,93.3,0.3999999999999986,15,3,0,2025-01-23 15:10:00,20.0
APT_203,chambre_2,21.8,22.1,22.0,11.3,94.7,0.3000000000000007,15,3,0,2025-01-23 15:50:00,10.0
APT_203,chambre_2,21.3,22.0,22.0,11.9,77.3,0.6999999999999993,13,4,0,2025-01-24 13:10:00,30.0
APT_203,chambre_2,21.7,22.1,22.0,11.4,80.0,0.40000000000000213,14,4,0,2025-01-24 14:30:00,20.0
APT_203,chambre_2,21.9,22.2,22.0,10.8,82.0,0.3000000000000007,15,4,0,2025-01-24 15:10:00,10.0
APT_203,chambre_2,21.7,22.1,22.0,10.3,85.0,0.40000000000000213,15,4,0,2025-01-24 15:40:00,30.0
APT_203,chambre_2,18.2,22.0,22.0,14.4,86.0,3.8000000000000007,12,5,1,2025-01-25 12:00:00,70.0
APT_203,chambre_2,21.8,22.1,22.0,12.4,92.5,0.3000000000000007,16,5,1,2025-01-25 16:30:00,10.0
APT_203,chambre_2,18.4,19.4,22.0,14.2,55.0,1.0,10,6,1,2025-01-26 10:30:00,30.0
APT_203,chambre_2,20.1,21.6,22.0,15.0,51.0,1.5,11,6,1,2025-01-26 11:10:00,50.0
APT_203,chambre_2,21.8,22.1,22.0,14.5,51.5,0.3000000000000007,13,6,1,2025-01-26 13:50:00,10.0
APT_203,chambre_2,21.9,22.2,22.0,14.3,51.0,0.3000000000000007,14,6,1,2025-01-26 14:50:00,10.0
APT_203,chambre_2,21.9,22.2,22.0,13.6,54.3,0.3000000000000007,15,6,1,2025-01-26 15:40:00,10.0
APT_203,chambre_2,20.2,22.0,22.0,12.1,95.8,1.8000000000000007,11,0,0,2025-01-27 11:50:00,50.0
APT_203,chambre_2,21.8,22.1,22.0,12.2,95.0,0.3000000000000007,13,0,0,2025-01-27 13:00:00,10.0
APT_203,chambre_2,21.8,22.1,22.0,12.3,95.0,0.3000000000000007,13,0,0,2025-01-27 13:50:00,10.0
APT_203,chambre_2,21.7,22.0,22.0,12.6,95.7,0.3000000000000007,14,0,0,2025-01-27 14:40:00,10.0
APT_203,chambre_2,21.0,22.2,22.0,12.8,96.5,1.1999999999999993,16,0,0,2025-01-27 16:10:00,40.0
APT_203,chambre_2,19.2,22.2,22.0,14.6,40.0,3.0,12,1,0,2025-01-28 12:00:00,60.0
APT_203,chambre_2,21.9,22.2,22.0,13.2,43.5,0.3000000000000007,14,1,0,2025-01-28 14:30:00,10.0
APT_203,chambre_2,21.8,22.1,22.0,11.9,51.3,0.3000000000000007,15,1,0,2025-01-28 15:40:00,20.0
APT_203,chambre_2,18.5,21.0,22.0,12.2,53.5,2.5,10,2,0,2025-01-29 10:30:00,70.0
APT_203,chambre_2,21.4,22.0,22.0,12.8,49.7,0.6000000000000014,11,2,0,2025-01-29 11:50:00,20.0
APT_203,chambre_2,21.8,22.2,22.0,13.3,61.0,0.3999999999999986,13,2,0,2025-01-29 13:00:00,10.0
APT_203,chambre_2,21.9,22.2,22.0,13.0,65.3,0.3000000000000007,14,2,0,2025-01-29 14:20:00,10.0
APT_203,cuisine,21.5,22.0,22.0,19.1,66.0,0.5,12,5,1,2024-11-02 12:30:00,10.0
APT_203,cuisine,21.5,22.3,22.0,18.8,71.5,0.8000000000000007,13,5,1,2024-11-02 13:30:00,20.0
APT_203,cuisine,21.8,22.2,22.0,18.1,78.2,0.3999999999999986,14,5,1,2024-11-02 14:50:00,10.0
APT_203,cuisine,21.7,22.2,22.0,19.5,66.0,0.5,12,0,0,2024-11-04 12:20:00,20.0
APT_203,cuisine,21.0,21.5,22.0,18.2,77.8,0.5,14,0,0,2024-11-04 14:50:00,20.0
APT_203,cuisine,21.8,22.2,22.0,19.5,64.0,0.3999999999999986,12,1,0,2024-11-05 12:00:00,10.0
APT_203,cuisine,21.2,22.0,22.0,18.1,78.7,0.8000000000000007,15,1,0,2024-11-05 15:10:00,50.0
APT_203,cuisine,21.6,22.0,22.0,16.9,84.3,0.3999999999999986,17,1,0,2024-11-05 17:20:00,30.0
APT_203,cuisine,21.7,22.0,22.0,18.7,73.5,0.3000000000000007,10,2,0,2024-11-06 10:10:00,30.0
APT_203,cuisine,21.7,22.2,22.0,18.9,76.0,0.5,11,2,0,2024-11-06 11:00:00,10.0
APT_203,cuisine,21.9,22.2,22.0,18.3,81.3,0.3000000000000007,13,2,0,2024-11-06 13:20:00,10.0
APT_203,cuisine,20.8,21.3,22.0,17.4,81.0,0.5,15,2,0,2024-11-06 15:00:00,20.0
APT_203,cuisine,21.8,22.1,22.0,16.7,83.0,0.3000000000000007,15,2,0,2024-11-06 15:30:00,10.0
APT_203,cuisine,21.9,22.4,22.0,18.7,51.5,0.5,13,3,0,2024-11-07 13:30:00,10.0
APT_203,cuisine,21.1,22.2,22.0,18.1,58.7,1.0999999999999979,14,3,0,2024-11-07 14:40:00,50.0
APT_203,cuisine,21.4,22.1,22.0,15.7,72.7,0.7000000000000028,15,3,0,2024-11-07 15:50:00,20.0
APT_203,cuisine,21.7,22.1,22.0,19.1,51.0,0.40000000000000213,13,4,0,2024-11-08 13:10:00,10.0
APT_203,cuisine,21.3,22.0,22.0,18.5,51.0,0.6999999999999993,12,5,1,2024-11-09 12:00:00,50.0
APT_203,cuisine,20.8,22.3,22.0,17.4,71.7,1.5,13,5,1,2024-11-09 13:10:00,80.0
APT_203,cuisine,21.9,22.4,22.0,18.2,69.0,0.5,14,6,1,2024-11-10 14:00:00,10.0
APT_203,cuisine,21.0,22.2,22.0,17.6,71.5,1.1999999999999993,14,6,1,2024-11-10 14:50:00,40.0
APT_203,cuisine,21.5,22.1,22.0,18.6,60.7,0.6000000000000014,10,0,0,2024-11-11 10:40:00,20.0
APT_203,cuisine,21.4,22.0,22.0,18.5,68.0,0.6000000000000014,12,0,0,2024-11-11 12:30:00,50.0
APT_203,cuisine,21.1,22.2,22.0,18.2,69.3,1.0999999999999979,13,0,0,2024-11-11 13:40:00,20.0
APT_203,cuisine,21.1,22.1,22.0,17.8,71.5,1.0,14,0,0,2024-11-11 14:30:00,20.0
APT_203,cuisine,21.9,22.2,22.0,14.7,87.5,0.3000000000000007,16,0,0,2024-11-11 16:10:00,10.0
APT_203,cuisine,21.9,22.2,22.0,13.1,45.5,0.3000000000000007,16,1,0,2024-11-12 16:30:00,10.0
APT_203,cuisine,21.7,22.1,22.0,16.5,40.0,0.40000000000000213,12,2,0,2024-11-13 12:00:00,10.0
APT_203,cuisine,21.3,22.0,22.0,16.2,40.7,0.6999999999999993,13,2,0,2024-11-13 13:10:00,20.0
APT_203,cuisine,20.3,21.0,22.0,16.0,43.3,0.6999999999999993,13,2,0,2024-11-13 13:50:00,60.0
APT_203,cuisine,21.4,22.2,22.0,15.3,53.0,0.8000000000000007,15,2,0,2024-11-13 15:00:00,20.0
APT_203,cuisine,20.0,20.6,22.0,14.7,47.7,0.6000000000000014,10,4,0,2024-11-15 10:20:00,40.0
APT_203,cuisine,21.2,22.0,22.0,14.8,49.5,0.8000000000000007,11,4,0,2024-11-15 11:10:00,20.0
APT_203,cuisine,21.9,22.2,22.0,14.6,51.5,0.3000000000000007,11,4,0,2024-11-15 11:50:00,10.0
APT_203,cuisine,20.8,21.2,22.0,15.0,60.0,0.3999999999999986,14,4,0,2024-11-15 14:00:00,70.0
APT_203,cuisine,21.5,22.1,22.0,13.8,68.3,0.6000000000000014,15,4,0,2024-11-15 15:20:00,20.0
APT_203,cuisine,21.5,22.1,22.0,12.8,72.8,0.6000000000000014,16,4,0,2024-11-15 16:10:00,20.0
APT_203,cuisine,18.7,22.1,22.0,15.2,74.0,3.400000000000002,12,5,1,2024-11-16 12:00:00,80.0
APT_203,cuisine,21.0,22.2,22.0,15.5,66.3,1.1999999999999993,13,5,1,2024-11-16 13:50:00,80.0
APT_203,cuisine,20.7,22.0,22.0,14.2,76.5,1.3000000000000007,15,5,1,2024-11-16 15:30:00,30.0
APT_203,cuisine,19.4,20.7,22.0,15.0,59.5,1.3000000000000007,10,6,1,2024-11-17 10:30:00,40.0
APT_203,cuisine,21.6,22.0,22.0,15.3,68.7,0.3999999999999986,11,6,1,2024-11-17 11:40:00,10.0
APT_203,cuisine,19.9,20.4,22.0,15.4,70.8,0.5,12,6,1,2024-11-17 12:10:00,60.0
APT_203,cuisine,20.9,21.6,22.0,15.1,76.0,0.7000000000000028,13,6,1,2024-11-17 13:30:00,80.0
APT_203,cuisine,21.7,22.1,22.0,14.1,82.0,0.40000000000000213,15,6,1,2024-11-17 15:10:00,20.0
APT_203,cuisine,21.7,22.0,22.0,17.0,73.0,0.3000000000000007,12,0,0,2024-11-18 12:10:00,10.0
APT_203,cuisine,21.4,21.9,22.0,17.3,73.0,0.5,12,0,0,2024-11-18 12:40:00,20.0
APT_203,cuisine,21.5,21.8,22.0,17.4,73.3,0.3000000000000007,13,0,0,2024-11-18 13:10:00,20.0
APT_203,cuisine,21.2,22.3,22.0,17.2,74.3,1.1000000000000014,13,0,0,2024-11-18 13:40:00,60.0
APT_203,cuisine,21.7,22.0,22.0,14.5,85.0,0.3000000000000007,16,0,0,2024-11-18 16:00:00,10.0
APT_203,cuisine,19.9,22.2,22.0,17.4,67.0,2.3000000000000007,12,1,0,2024-11-19 12:00:00,40.0
APT_203,cuisine,21.5,22.0,22.0,18.8,58.0,0.5,13,1,0,2024-11-19 13:00:00,10.0
APT_203,cuisine,21.9,22.2,22.0,18.7,56.5,0.3000000000000007,13,1,0,2024-11-19 13:30:00,10.0
APT_203,cuisine,21.9,22.3,22.0,18.5,54.5,0.40000000000000213,14,1,0,2024-11-19 14:10:00,10.0
APT_203,cuisine,20.7,22.0,22.0,17.0,53.5,1.3000000000000007,15,1,0,2024-11-19 15:30:00,30.0
APT_203,cuisine,21.0,21.7,22.0,16.1,40.7,0.6999999999999993,10,2,0,2024-11-20 10:50:00,30.0
APT_203,cuisine,21.3,22.0,22.0,16.4,32.0,0.6999999999999993,13,2,0,2024-11-20 13:40:00,90.0
APT_203,cuisine,21.3,22.0,22.0,13.4,31.5,0.6999999999999993,16,2,0,2024-11-20 16:30:00,20.0
APT_203,cuisine,20.1,22.1,22.0,14.4,39.5,2.0,10,4,0,2024-11-22 10:30:00,60.0
APT_203,cuisine,20.3,21.2,22.0,12.8,30.0,0.8999999999999986,15,4,0,2024-11-22 15:00:00,40.0
APT_203,cuisine,21.6,22.0,22.0,10.7,62.0,0.3999999999999986,15,5,1,2024-11-23 15:40:00,20.0
APT_203,cuisine,21.6,22.0,22.0,10.0,65.0,0.3999999999999986,16,5,1,2024-11-23 16:20:00,20.0
APT_203,cuisine,19.7,20.1,22.0,13.3,88.0,0.40000000000000213,10,6,1,2024-11-24 10:50:00,20.0
APT_203,cuisine,20.2,22.1,22.0,13.5,86.3,1.9000000000000021,11,6,1,2024-11-24 11:50:00,40.0
APT_203,cuisine,20.2,22.0,22.0,12.9,88.8,1.8000000000000007,13,6,1,2024-11-24 13:10:00,70.0
APT_203,cuisine,21.1,22.1,22.0,14.9,66.8,1.0,11,0,0,2024-11-25 11:10:00,30.0
APT_203,cuisine,19.7,20.2,22.0,14.3,73.7,0.5,13,0,0,2024-11-25 13:40:00,20.0
APT_203,cuisine,20.8,21.4,22.0,14.2,74.3,0.5999999999999979,14,0,0,2024-11-25 14:10:00,60.0
APT_203,cuisine,21.9,22.2,22.0,14.1,91.8,0.3000000000000007,15,1,0,2024-11-26 15:50:00,10.0
APT_203,cuisine,21.5,22.1,22.0,15.2,75.3,0.6000000000000014,11,2,0,2024-11-27 11:20:00,20.0
APT_203,cuisine,21.3,21.6,22.0,14.9,79.7,0.3000000000000007,14,2,0,2024-11-27 14:40:00,20.0
APT_203,cuisine,21.6,22.1,22.0,13.7,85.0,0.5,15,2,0,2024-11-27 15:40:00,20.0
APT_203,cuisine,21.6,22.2,22.0,13.0,87.0,0.5999999999999979,16,2,0,2024-11-27 16:30:00,20.0
APT_203,cuisine,21.6,22.2,22.0,11.9,85.3,0.5999999999999979,16,3,0,2024-11-28 16:20:00,20.0
APT_203,cuisine,20.4,21.4,22.0,16.5,60.7,1.0,10,4,0,2024-11-29 10:40:00,40.0
APT_203,cuisine,21.6,22.0,22.0,17.1,60.0,0.3999999999999986,12,4,0,2024-11-29 12:40:00,10.0
APT_203,cuisine,21.7,22.2,22.0,14.2,84.0,0.5,15,4,0,2024-11-29 15:40:00,20.0
APT_203,cuisine,21.9,22.2,22.0,13.2,86.7,0.3000000000000007,16,4,0,2024-11-29 16:40:00,10.0
APT_203,cuisine,19.0,20.5,22.0,12.8,60.5,1.5,10,6,1,2024-12-01 10:30:00,50.0
APT_203,cuisine,20.4,21.0,22.0,14.1,56.3,0.6000000000000014,13,6,1,2024-12-01 13:40:00,50.0
APT_203,cuisine,21.0,22.0,22.0,13.2,71.0,1.0,14,6,1,2024-12-01 14:50:00,30.0
APT_203,cuisine,21.4,22.0,22.0,11.6,73.2,0.6000000000000014,15,6,1,2024-12-01 15:50:00,20.0
APT_203,cuisine,19.9,22.1,22.0,13.9,39.2,2.200000000000003,11,0,0,2024-12-02 11:10:00,50.0
APT_203,cuisine,19.7,21.5,22.0,13.8,57.5,1.8000000000000007,14,0,0,2024-12-02 14:30:00,80.0
APT_203,cuisine,21.7,22.0,22.0,11.3,65.0,0.3000000000000007,16,0,0,2024-12-02 16:00:00,20.0
APT_203,cuisine,21.8,22.1,22.0,12.6,81.5,0.3000000000000007,15,1,0,2024-12-03 15:30:00,10.0
APT_203,cuisine,21.7,22.0,22.0,11.9,83.0,0.3000000000000007,16,1,0,2024-12-03 16:30:00,20.0
APT_203,cuisine,20.4,20.7,22.0,13.8,69.2,0.3000000000000007,14,2,0,2024-12-04 14:10:00,20.0
APT_203,cuisine,19.2,22.0,22.0,13.0,58.7,2.8000000000000007,10,4,0,2024-12-06 10:20:00,70.0
APT_203,cuisine,21.5,22.1,22.0,12.4,48.7,0.6000000000000014,11,6,1,2024-12-08 11:40:00,20.0
APT_203,cuisine,18.4,20.5,22.0,12.2,56.5,2.1000000000000014,13,6,1,2024-12-08 13:50:00,80.0
APT_203,cuisine,20.5,21.1,22.0,10.0,68.0,0.6000000000000014,15,6,1,2024-12-08 15:30:00,70.0
APT_203,cuisine,17.5,20.8,22.0,11.1,56.5,3.3000000000000007,10,0,0,2024-12-09 10:30:00,90.0
APT_203,cuisine,21.7,22.0,22.0,9.6,69.7,0.3000000000000007,15,1,0,2024-12-10 15:50:00,20.0
APT_203,cuisine,20.0,20.7,22.0,12.6,49.3,0.6999999999999993,10,2,0,2024-12-11 10:40:00,40.0
APT_203,cuisine,20.9,22.0,22.0,13.3,54.0,1.1000000000000014,13,2,0,2024-12-11 13:40:00,30.0
APT_203,cuisine,21.6,22.0,22.0,12.7,58.7,0.3999999999999986,14,2,0,2024-12-11 14:40:00,20.0
APT_203,cuisine,18.5,19.7,22.0,10.1,72.3,1.1999999999999993,10,4,0,2024-12-13 10:40:00,40.0
APT_203,cuisine,18.6,20.1,22.0,11.5,69.3,1.5,12,4,0,2024-12-13 12:10:00,50.0
APT_203,cuisine,18.7,20.5,22.0,11.2,81.0,1.8000000000000007,15,4,0,2024-12-13 15:30:00,50.0
APT_203,cuisine,21.7,22.1,22.0,11.8,64.3,0.40000000000000213,15,5,1,2024-12-14 15:50:00,20.0
APT_203,cuisine,19.8,20.1,22.0,13.4,49.5,0.3000000000000007,10,6,1,2024-12-15 10:50:00,20.0
APT_203,cuisine,19.8,21.2,22.0,14.7,53.7,1.3999999999999986,13,6,1,2024-12-15 13:20:00,40.0
APT_203,cuisine,21.4,22.1,22.0,14.1,61.0,0.7000000000000028,14,6,1,2024-12-15 14:20:00,20.0
APT_203,cuisine,21.4,22.0,22.0,11.8,64.0,0.6000000000000014,16,6,1,2024-12-15 16:00:00,20.0
APT_203,cuisine,19.9,21.5,22.0,14.0,49.0,1.6000000000000014,11,0,0,2024-12-16 11:10:00,50.0
APT_203,cuisine,19.0,20.1,22.0,12.5,65.0,1.1000000000000014,14,0,0,2024-12-16 14:50:00,30.0
APT_203,cuisine,20.0,22.0,22.0,10.9,65.5,2.0,15,0,0,2024-12-16 15:50:00,60.0
APT_203,cuisine,18.7,22.1,22.0,11.9,66.7,3.400000000000002,10,2,0,2024-12-18 10:40:00,80.0
APT_203,cuisine,20.1,20.9,22.0,12.4,78.0,0.7999999999999972,12,2,0,2024-12-18 12:20:00,40.0
APT_203,cuisine,20.8,21.4,22.0,12.9,77.5,0.5999999999999979,13,2,0,2024-12-18 13:30:00,40.0
APT_203,cuisine,18.8,20.4,22.0,12.5,84.0,1.5999999999999979,14,2,0,2024-12-18 14:50:00,40.0
APT_203,cuisine,17.3,17.9,22.0,11.2,43.3,0.5999999999999979,10,4,0,2024-12-20 10:40:00,20.0
APT_203,cuisine,18.8,20.4,22.0,11.7,44.0,1.5999999999999979,11,4,0,2024-12-20 11:10:00,40.0
APT_203,cuisine,19.0,22.0,22.0,13.4,40.0,3.0,14,4,0,2024-12-20 14:00:00,60.0
APT_203,cuisine,21.8,22.1,22.0,11.5,54.3,0.3000000000000007,15,4,0,2024-12-20 15:20:00,10.0
